,awb,breadth,buyer_city,buyer_pin,cancelled_date,current_status,delivered_date,delivery_attempt_count,dispatch_date,heavy,height,last_mile_arrival_date,last_modified,length,order_created_date,order_id,price,product_category,product_id,product_name,product_price,product_qty,promised_date,return_cause,reverse_logistics_booked_date,reverse_logistics_date,reverse_logistics_delivered_date,rto_date,rto_delivered_date,seller_city,seller_pin,shipper_confirmation_date,shipper_name,shipping_cost,weight
552,401096,47,West Britt,44871,,SHP,,1,2015-12-20 07:10:27,False,59,,2015-12-04 00:46:19,17,2015-12-05 08:39:35,8de6ba14-4a07-4410-a973-e2a1f0f511a4,567056,Clothing,40ddbe57-b065-4a69-af81-bc2fcc44ff72,Mayatras black aviator Medium Men Women Aviator Sunglasses,267072,6,2015-12-21 15:55:00,,,,,,,Rippinborough,82289,2015-12-19 21:50:33,SHPR3,806,95
553,321521,86,East Consuela,64655,,DEL,2015-12-22 01:58:53,1,2015-12-20 19:38:39,False,32,2015-12-21 08:37:05,2015-12-05 13:28:25,46,2015-12-05 02:14:42,027a03fc-ef58-4701-86b7-ea5b2c463047,811415,Tablets,3fd4ac76-ef38-412d-b179-b38bc321a0fd,Titan Regalia Men's Watches,22439,30,2015-12-21 18:56:57,,,,,,,Hessieville,69684,2015-12-15 19:58:58,SHPR5,659,73
554,46837,75,New Kasenbury,20564,,CTD,,1,,True,45,,2015-12-10 23:16:50,83,2015-12-11 01:58:20,eb738840-baca-4377-8cf2-185343d6138f,366461,Clothing,caec4c7b-a836-41d8-a561-7c797ce6454c,Shri Sharda Multicolor Bhagalpuri Silk Printed Saree with Blouse Piece,951938,19,2015-12-20 22:26:34,,,,,,,West Latrellberg,41214,,SHPR2,232,65
555,891230,1,Kyliemouth,53189,,ITR,,1,2015-12-19 18:31:04,False,50,2015-12-19 19:56:46,2015-12-13 04:19:55,76,2015-12-02 03:26:21,ab102c07-13dc-4469-9ada-6423ca3eeca4,923505,PowerBanks,fe272c88-c54f-4a8e-a3ba-0ebf7f285a1d,Aisha Multicolour Georgette Sarees Unstitch Blouse Piece  Pack Of 5,616483,31,2015-12-22 00:31:39,,,,,,,Donnellyborough,11858,2015-12-15 01:40:14,SHPR4,197,90
556,518557,1,Port Rosaria,34090,,RTO,,1,2015-12-20 19:02:33,True,86,2015-12-21 13:13:29,2015-12-10 20:05:28,12,2015-12-01 09:51:13,e49e10ba-d633-480f-8891-4eda428f65c3,802385,Decoratives,42831a3c-5cb5-4bf4-b1c0-ccfb31199ece,Samsung Galaxy A7 Sm-a700 Android 4.4+ Multisim Mobile Phone - White,217522,38,2015-12-22 17:19:37,COD_denied,,,,2015-12-11 00:30:41,2015-12-05 03:13:50,Hagenesville,49421,2015-12-02 20:17:40,SHPR7,654,21
557,428477,80,Lake Lindyburgh,61404,,ITR,,4,2015-12-16 13:40:24,True,25,2015-12-20 23:38:30,2015-12-12 03:41:52,87,2015-12-09 00:36:14,ed2e411b-6ba2-4161-98b3-b53914186c0d,182069,Decoratives,4e0e2342-e47a-4133-b04e-3242abad7053,DLink 300 Mbps ADSL Wireless Router DSL2750U,680602,30,2015-12-22 07:43:20,,,,,,,North Eliza,83124,2015-12-14 22:12:31,SHPR3,247,27
558,564734,80,Lake Nortonview,92765,,DEL,2015-12-22 05:00:01,1,2015-12-20 02:04:48,False,62,2015-12-20 02:37:00,2015-12-03 11:24:05,2,2015-12-10 03:59:41,82bba4d4-a9c5-41f6-936e-c5d215bc11ee,685397,Mobiles,31018bb9-333f-4107-84aa-e8d7cada6040,Mayur Sarees Cotton Dress Material,863337,18,2015-12-22 23:44:23,,,,,,,Noreneshire,11808,2015-12-15 07:42:24,SHPR2,224,76
559,524816,91,Davychester,54944,,ITR,,1,2015-12-13 10:02:13,True,63,2015-12-14 11:10:35,2015-12-29 02:05:57,17,2015-12-11 10:39:23,0bb8aa81-8f59-47de-be2a-391c8bf2a267,802338,Furnishing,1211f6b8-8bd7-4690-bd36-0743e1abc7c6,Trendy Analog Watches For Women,59790,24,2015-12-15 17:14:04,,,,,,,Elgiechester,25296,2015-12-12 00:30:04,SHPR6,634,40
560,459327,52,East Jaimetown,12846,,ITR,,1,2015-12-20 14:51:00,True,26,2015-12-20 19:56:38,2015-12-18 01:41:51,29,2015-12-14 18:36:51,afc01073-a148-4ac9-aa54-99294440ae72,422382,Fitness,6d18a815-34df-4fd1-a819-296223a126fc,Brite Bht-790 Trimmers White,342099,21,2015-12-21 18:52:34,,,,,,,Gulgowskifort,37569,2015-12-16 10:46:46,SHPR2,264,71
561,721221,84,North Arjunton,27334,,ITR,,1,2015-12-15 02:11:10,True,36,2015-12-17 20:58:07,2015-12-02 04:57:41,50,2015-12-07 07:16:47,adbad89e-13c7-4f1a-8e06-0b7fdf86c1f6,756650,Decoratives,5ac13761-ca1a-4d35-967a-3588714440cb,Jmd Back Cover For Iphone 4/4s Case  White,587608,31,2015-12-19 18:06:06,,,,,,,North Alvahchester,87436,2015-12-07 09:42:39,SHPR7,553,16
562,654493,44,Gutkowskibury,54354,2015-12-05 15:43:59,CAN,,5,2015-12-18 04:59:44,False,99,2015-12-18 07:11:00,2015-12-30 14:28:24,11,2015-12-01 18:24:35,099424fa-210e-44bd-80cb-c894ad19af7c,513795,Mobiles,f63c469d-4ca2-46af-82b7-c199ddc6c578,Soi 41 Pcs Screwdriver Set (Size: 21 cms),793071,37,2015-12-22 21:40:08,,,,,2015-12-01 11:51:41,2015-12-04 22:38:59,Robelview,97233,2015-12-02 20:29:15,SHPR3,459,78
563,356201,85,Unaville,44876,,RTO,,5,2015-12-11 05:06:19,True,83,2015-12-13 04:16:02,2015-12-26 21:27:00,53,2015-12-01 05:38:35,51b84d9a-a916-4e23-ba89-e1c1fc64cea7,22472,Mobiles,cb18aea4-0216-4492-9f04-183d33449193,Timex Fashion TI000U90200 Men's watch,72676,35,2015-12-14 00:17:07,order_cancelled,,,,2015-12-19 12:23:23,2015-12-07 07:36:10,Johnsonshire,69123,2015-12-10 18:25:47,SHPR5,407,10
564,589416,4,Port Jewelside,70391,,ITR,,1,2015-12-17 20:43:58,False,33,2015-12-18 10:53:21,2015-12-15 02:59:07,89,2015-12-05 04:00:17,d1523762-dc3a-4573-84a6-84ecee531bb8,738771,PowerBanks,a49abdf5-f555-4da4-a40f-05ad568a6055,Rajni Self Design women's Lehenga  Choli and Dupatta Set (Size: 42),945831,9,2015-12-22 08:51:36,,,,,,,Lukaville,99806,2015-12-10 19:22:49,SHPR4,634,79
565,670719,90,Powlowskimouth,91137,,RTO,,1,2015-12-20 05:24:21,False,94,2015-12-21 16:39:30,2015-12-03 04:07:42,71,2015-12-08 22:11:48,83932044-c87d-4162-9fea-ad4c234fd182,669030,PowerBanks,38039ad5-e62b-4786-9f7d-5517ff472b73,Sonata 7987SM03 Men's Watch,372005,2,2015-12-21 16:50:14,others,,,,2015-12-02 07:42:05,2015-12-08 10:30:29,Wolfton,99876,2015-12-16 02:03:22,SHPR1,776,70
566,407804,6,Nanashire,77395,,ITR,,1,2015-12-19 14:39:26,False,24,2015-12-21 23:43:03,2015-12-28 12:16:29,51,2015-12-01 01:43:33,e227ea38-64ba-4253-9af5-a4d6bf62aaa6,364185,Tablets,7fab49d2-e4ac-4203-a20b-afd114ae2e12,Varanga Red Designer Dress Material With Matching Dupatta,929923,21,2015-12-22 00:35:54,,,,,,,Port Harriette,50280,2015-12-13 15:38:16,SHPR1,800,60
567,271612,3,Melindashire,30776,,DEL,2015-12-17 17:48:15,1,2015-12-14 06:17:35,False,21,2015-12-17 08:58:07,2015-12-24 03:57:49,69,2015-12-06 21:12:39,d15cff17-3994-412e-bd6d-4c32a26bc023,764938,Tablets,d66129b6-c04a-42da-b08f-052d5ef5e3b3,Kingston Data Traveler 16GB SE9 Pen Drive Steel Body,85958,21,2015-12-21 21:37:57,,,,,,,New Furmanville,17544,2015-12-10 20:51:36,SHPR1,250,82
568,34465,28,North Alaya,73723,,CTD,,3,,False,28,,2015-12-05 18:53:56,2,2015-12-11 22:53:53,95475fe4-ff53-4344-aca9-94227ec392c2,840250,Sports,c3e70f48-824d-4a3f-9f25-e4597ca031d3,Brite Bht-790 Trimmers White,490464,20,2015-12-20 03:24:45,,,,,,,Port Davehaven,34502,,SHPR7,121,23
569,518439,20,North Rossie,75246,,ITR,,1,2015-12-20 04:54:20,True,83,2015-12-21 10:43:36,2015-12-16 11:13:06,87,2015-12-09 13:29:44,2b872fee-8bd8-498c-b36d-857493b5d7ae,943754,Clothing,257068bb-146b-4ca2-a236-b5136105618b,Sony USM16XB 16 GB USB Flash Drive,866547,31,2015-12-21 20:51:52,,,,,,,Watsicafort,76234,2015-12-15 06:51:03,SHPR7,703,34
570,768005,89,North Myrtis,89350,,DEL,2015-12-20 06:55:49,2,2015-12-16 12:58:03,True,48,2015-12-17 05:00:19,2015-12-22 22:45:27,82,2015-12-01 22:37:31,b0047e75-040e-4e85-9e22-2da86b7006fc,501756,Clothing,52e02cd8-cd27-4476-81bd-236a74a2ab15,Jaanvi Fashion Pink Art Silk Printed Saree With Blouse Piece,566158,30,2015-12-20 21:46:07,,,,,,,Benjmanfurt,90026,2015-12-15 06:09:10,SHPR7,423,11
571,11634,12,West Evelyn,34625,,ITR,,1,2015-12-06 17:57:03,True,54,2015-12-18 15:19:39,2015-12-06 08:12:05,1,2015-12-01 22:47:19,78a7d949-6522-4bd3-b610-b738276fbd48,658191,Decoratives,dd825055-4502-4679-b7a4-e109efd1ca12,Titan Tagged 2486SM02 Women's Watches,110192,36,2015-12-20 18:02:43,,,,,,,South Juliette,61607,2015-12-04 01:41:28,SHPR3,879,68
572,219622,99,Denisemouth,81258,,ITR,,2,2015-12-19 07:11:13,False,57,2015-12-20 21:26:54,2015-12-20 01:08:09,56,2015-12-05 21:11:07,2ac7b9e3-f136-40e6-9248-7ceca9e7c2b4,534931,Sports,e03e52d3-8c19-422a-b867-ba402046c144,Saree Sadan Pink Printed Cotton Designer Dress Material,27936,36,2015-12-22 15:48:35,,,,,,,New Hughesburgh,40721,2015-12-19 01:56:40,SHPR5,906,64
573,890578,50,New Velia,91178,,ITR,,6,2015-12-16 16:06:15,False,13,2015-12-18 16:27:39,2015-12-30 19:16:40,19,2015-12-11 08:15:41,0498ad90-c142-41f2-9bb8-4fdf52b27426,533818,Decoratives,24d5fc3a-c458-4db9-95cf-b827a186fc69,Sukuma Designer Border Blue Saree,256839,26,2015-12-21 10:08:24,,,,,,,Ullrichstad,49287,2015-12-12 19:38:01,SHPR3,934,6
574,326296,9,Port Dalvin,86323,2015-12-07 20:45:08,CAN,,1,2015-12-19 14:09:34,False,21,2015-12-21 00:37:51,2015-12-21 22:03:10,34,2015-12-04 02:36:50,b674a460-c8e9-4732-862a-c9a30faabaa0,159834,Tablets,de6352a6-8027-4def-9ca0-a4a121d16a6d,Ishin Prints Orange Embroidered Cotton Saree With Blouse Piece,543555,1,2015-12-21 20:49:49,,,,,2015-12-30 20:23:39,2015-12-25 18:36:16,Alexusmouth,26702,2015-12-18 10:08:21,SHPR3,749,4
575,24819,55,Boyleberg,97180,,ITR,,1,2015-12-20 08:35:19,True,72,2015-12-20 21:16:37,2015-12-21 09:06:54,36,2015-12-14 02:39:41,7f600a01-4884-4a67-88fa-9b07a65651ee,17460,Fitness,869f3836-8c8d-40de-8a82-2d88ac1d8977,Docasto Brown Mesh/textile Men's Casual Shoes (Size: 7),749619,27,2015-12-21 22:10:57,,,,,,,Brownview,61792,2015-12-19 07:35:48,SHPR6,238,53
576,715531,18,East Rooseveltview,87672,,DEL,2015-12-21 22:18:59,1,2015-12-20 08:22:03,True,53,2015-12-21 01:39:14,2015-12-14 19:56:39,12,2015-12-06 06:00:36,cf31fa13-827e-4bcd-8a78-924f9286e7e9,697124,Decoratives,6cc920a8-3632-46cf-ba33-8498cf3e2f20,Sony USM16XB 16 GB USB Flash Drive,633717,13,2015-12-21 19:07:14,,,,,,,Kendaltown,07335,2015-12-19 20:01:23,SHPR2,921,30
577,605758,31,Walshfort,55276,,DEL,2015-12-21 15:43:34,1,2015-12-19 03:32:22,True,45,2015-12-20 00:58:08,2015-12-25 19:00:12,19,2015-12-02 16:30:51,0d55d18c-7a25-44e6-a0a9-469fb09c5236,696084,PowerBanks,8729594f-844f-41f7-b859-40651d33adf4,Titan Raga NC9901KM01 Women's Watches,157374,3,2015-12-21 15:11:42,,,,,,,Trantowbury,88268,2015-12-18 09:29:45,SHPR4,201,98
578,70314,43,New Liz,70210,,ITR,,1,2015-12-20 12:22:25,True,97,2015-12-21 13:00:24,2015-12-08 20:55:39,77,2015-12-10 02:27:44,cd5948e5-a139-4ddc-a0ec-1495cfbb8239,18661,Furnishing,13cb4742-1d3b-4c84-ae26-81da5b55b499,Timex Fashion TI000U90300 Men's watch,416319,33,2015-12-21 14:33:43,,,,,,,South Helene,84610,2015-12-14 19:34:35,SHPR2,600,68
579,161509,11,Bruenburgh,70967,,DEL,2015-12-21 07:04:28,3,2015-12-20 11:50:58,True,65,2015-12-20 23:56:16,2015-12-02 04:19:35,74,2015-12-14 07:27:48,921af6c7-ab81-483c-a436-398014980cc6,89390,Luggage,9008a93d-addf-45e0-a237-ffd2f75efb60,RICO SORDI Mens Black Steel Watch with Sunglass and Wallet Combo,989964,5,2015-12-22 09:26:03,,,,,,,Adilenefurt,61596,2015-12-18 17:16:36,SHPR7,234,1
580,193607,54,Jacobsshire,53693,,ITR,,1,2015-12-08 00:11:53,True,12,2015-12-20 21:32:56,2015-12-30 09:23:32,5,2015-12-03 21:31:24,bb0d40fb-ee7c-444e-ad53-678a3f6b10fa,337826,ComputersandPeripherals,1fdfe3ff-0bcf-4ec8-9860-3d2c4d9791ec,Joe Black JB-6280-C1 Sunglasses,849063,15,2015-12-22 16:17:20,,,,,,,New Phillisshire,02503,2015-12-04 04:42:37,SHPR4,268,7
581,417543,54,Maribelside,95866,,ITR,,1,2015-12-19 20:43:37,True,13,2015-12-21 23:33:15,2015-12-15 13:23:13,35,2015-12-06 08:20:18,404ba31c-08c7-4f89-9bf1-0f3157e66930,494188,Decoratives,a15fdb4a-ce0a-4a77-b40f-287b80ea1c26,Mt Zone 5600 Mah Black Power Bank,7677,19,2015-12-22 17:49:30,,,,,,,New Alfredaburgh,64732,2015-12-18 04:36:48,SHPR2,530,54
582,849543,69,Powlowskimouth,13362,,RTN,,5,,False,22,,2015-12-28 06:22:32,93,2015-12-12 08:27:44,b0567ca9-bd6c-4a00-92e8-5a5761049bed,706673,Luggage,9536752f-fece-4fd4-a6d8-061ced066013,AVR FASHIONS Black Embroidered Faux Georgette Saree,155827,19,,defective_product,2015-12-07 15:35:59,2015-12-26 03:31:25,2015-12-07 18:31:58,,,Leuschkeburgh,24593,,SHPR3,940,90
583,876560,59,West Gerold,22861,,DEL,2015-12-22 14:41:34,1,2015-12-18 20:10:03,True,27,2015-12-20 23:29:48,2015-12-01 05:50:52,59,2015-12-11 14:58:00,b69013cd-96ab-4917-8747-7ce0556a5a98,558280,Decoratives,81d141e8-452c-4818-92d8-4eef0d610f8f,Samsung Galaxy A7 Sm-a700 Android 4.4+ Multisim Mobile Phone - White,618421,24,2015-12-22 10:55:27,,,,,,,Keelingland,87344,2015-12-13 17:59:58,SHPR4,534,62
584,664216,19,East Irmahaven,10261,,RTO,,1,2015-12-18 03:58:03,False,54,2015-12-19 10:43:08,2015-12-12 17:05:40,76,2015-12-12 11:23:05,db193db3-a925-463c-805e-3671580e39d1,261487,Clothing,c6a2663f-51b1-4da4-947c-4da191460765,Mayatras black aviator Medium Men Women Aviator Sunglasses,86844,12,2015-12-21 13:58:40,person_unavailable,,,,2015-12-24 06:36:03,2015-12-22 07:41:40,East Tammie,89695,2015-12-13 21:40:25,SHPR1,686,79
585,22458,94,North Kristynmouth,51797,,ITR,,1,2015-12-18 16:48:31,False,58,2015-12-21 10:51:07,2015-12-15 09:55:39,81,2015-12-06 07:06:06,6f69432b-c8c3-4dd7-8c4e-f7bdaee0293b,514046,Luggage,49ffecff-c2f1-48bd-a18f-40bc004cda3b,Asian Black Mesh/textile Men's Sport Shoes (Size: 8),585930,7,2015-12-22 01:46:40,,,,,,,Rohanside,01671,2015-12-10 10:27:26,SHPR4,475,98
586,329380,27,Roxyside,97152,,RTN,,1,,True,47,,2015-12-12 00:01:50,48,2015-12-11 22:58:46,e97909d2-bd24-4e90-a769-d3fb13ee4e25,509928,Mobiles,34e93980-244f-4757-be72-a0bfd9d83856,Fastrack Sports 3099SL06 Men's Watch,950132,28,,others,2015-12-13 15:28:38,2015-12-16 16:15:56,2015-12-19 13:50:43,,,East Ruthiefurt,14911,,SHPR5,371,39
587,347717,75,East Hortencia,72821,,RTN,,1,,False,98,,2015-12-25 06:02:15,61,2015-12-11 20:19:58,db57f0a7-a32b-487d-88f4-6db2070d4873,297726,Clothing,c0d10392-1413-4baa-ac24-cddd801e75c2,Rexus Vintage Designer Leather Womens Watch with Free Sports Bottle,429967,28,,defective_product,2015-12-21 22:17:08,2015-12-10 00:05:42,2015-12-21 18:22:24,,,Lake Jed,52183,,SHPR2,618,80
588,171564,43,Springview,01491,,SHP,,1,2015-12-18 02:25:32,False,65,,2015-12-05 06:16:47,79,2015-12-13 22:52:28,5e07439e-ae8b-43f1-8c64-8137e250fc55,126825,Furnishing,b14b88a4-8156-4d19-a3fd-ba44017ce530,Xemex Black Analog Formal Men's Watch,34996,22,2015-12-19 10:10:49,,,,,,,Lake Lexie,81113,2015-12-16 14:32:30,SHPR6,825,52
589,971179,78,West Huey,49769,,RTO,,1,2015-12-18 01:43:13,True,74,2015-12-20 15:16:54,2015-12-10 12:43:20,2,2015-12-12 18:17:27,4031a412-6bcf-4bb0-a16a-6f671eb0f094,753859,Decoratives,cc736c25-063b-4fef-a4d1-f130e76eef37,Ambrane Power Bank P60006000mAh White,122018,1,2015-12-20 23:27:40,others,,,,2015-12-28 03:11:14,2015-12-26 04:32:42,West Kayla,95490,2015-12-17 17:31:04,SHPR5,838,74
590,319408,88,Waymonmouth,27976,,RTN,,2,,True,48,,2015-12-07 11:39:44,53,2015-12-07 04:50:32,8fac617c-acec-4c6a-8641-3b9293e0d7ac,889840,Tablets,f01dddd2-beef-44c8-a7ca-14bd4cea02b2,Sony16GBMicroSDHCCardwithAdapter,279797,19,,others,2015-12-24 21:38:49,2015-12-18 07:42:18,2015-12-24 17:31:44,,,East Dorotha,34373,,SHPR6,588,74
591,937651,30,Blickfort,06238,,DEL,2015-12-22 01:33:19,3,2015-12-17 08:41:01,True,6,2015-12-17 22:08:51,2015-12-29 18:29:00,30,2015-12-12 11:11:13,29515b63-c401-4cdf-8952-1bb17318e21a,930555,Luggage,5bb4c04b-830e-43e7-bb48-60b54639a8f9,D-Link Wireless N 300 Router (DIR-615),793446,32,2015-12-18 02:08:18,,,,,,,Weshaven,11387,2015-12-13 20:32:52,SHPR7,81,30
592,58182,75,South Ovabury,05742,,DEL,2015-12-21 16:07:01,1,2015-12-09 15:34:42,False,11,2015-12-16 00:55:49,2015-12-23 03:40:04,15,2015-12-03 17:53:11,23ae2c56-6a2b-4128-b245-0dab49e91404,134623,Tablets,e34c85b4-3761-4544-ae5a-1cade47a0221,Lenco Black Wrist Watch For Men,723473,12,2015-12-22 12:17:45,,,,,,,New Emersonberg,48488,2015-12-09 11:39:59,SHPR4,26,47
593,893792,41,Port Bernardo,22272,,CTD,,1,,True,42,,2015-12-16 06:00:22,79,2015-12-12 12:29:23,b53ceddd-de2f-4a29-a581-53eada5a83ae,124792,Fitness,13632cf9-58b5-4f6f-b65b-67c52ad0f346,Asian Black Mesh/textile Men's Sport Shoes (Size: 8),19899,14,2015-12-22 20:48:53,,,,,,,West Lettie,35183,,SHPR6,853,18
594,651998,9,Lake Sanaa,83375,,DEL,2015-12-21 06:14:46,4,2015-12-17 11:33:47,True,51,2015-12-19 18:13:34,2015-12-07 20:05:15,82,2015-12-10 16:29:51,cbf28270-cb68-4bb7-b25b-361753383312,393519,Luggage,28ee4175-e984-4bde-b8eb-c31cffd6b5fb,Joe Black Superior SilverBlue Frame Aviator Sunglasses,43012,18,2015-12-20 07:42:51,,,,,,,Trayvonfurt,56865,2015-12-13 11:51:48,SHPR2,428,32
595,632075,81,East Brittnay,91751,,ITR,,1,2015-12-20 10:50:10,False,75,2015-12-20 16:26:45,2015-12-01 05:03:03,90,2015-12-13 01:40:26,ccdc1df5-61cc-4851-9852-5c3242ef1441,662983,Fitness,caee0e10-abc0-4f6f-a441-e998fb1f0bbe,Laxmi Sarees Border Work Faux Georgette Saree With Blouse Piece,154790,17,2015-12-21 23:31:53,,,,,,,Tillmanmouth,53162,2015-12-15 13:34:49,SHPR1,798,62
596,552269,89,Port Crysta,25739,,CTD,,4,,False,81,,2015-12-19 16:07:16,99,2015-12-14 21:37:15,605dbfb7-4428-4c1a-940a-983f473e8502,897091,ComputersandPeripherals,dc0d5654-1c0b-4f13-9d21-23bdf5156378,Funky Boys SOC-FB4040-C22 Gray/Pink Aviator Sunglasses (Size: Medium),8523,12,2015-12-19 03:07:45,,,,,,,East Cinnamon,98830,,SHPR7,412,84
597,742062,20,New Marybethhaven,38038,,DEL,2015-12-21 16:51:22,6,2015-12-15 04:23:08,True,5,2015-12-17 01:37:46,2015-12-22 11:31:35,67,2015-12-09 17:11:29,09bf4703-7337-45b4-838e-f77c806dfc15,993027,Decoratives,8ff14e13-ccef-4451-9b9c-f57876bd5ef7,Sonata 7982PP02 Mens Watch,759247,31,2015-12-22 15:20:29,,,,,,,Murrayborough,93839,2015-12-13 00:28:39,SHPR2,994,9
598,118427,14,Port Goldenfurt,70385,,RTO,,1,2015-12-18 10:09:16,False,41,2015-12-20 09:41:14,2015-12-28 02:36:05,71,2015-12-14 23:09:08,50976515-079d-4e05-8abd-91fdb31c8143,704159,Furnishing,49d835dd-354c-4686-b69b-7ff20ab0d410,AVR Fashions Black Printed Semi Chiffon  Sarees,984801,38,2015-12-22 15:11:46,others,,,,2015-12-28 11:28:40,2015-12-29 23:15:02,North Vester,67282,2015-12-16 11:16:23,SHPR4,540,86
599,508913,2,Tajchester,79075,,CTD,,1,,True,51,,2015-12-19 21:46:41,22,2015-12-13 19:33:07,ff19bff5-d50c-47a3-ad3e-68bf1a3c3fd1,932154,PowerBanks,4c37f590-d300-4d3f-84b8-ca785ffdbf2d,Kavyasarees Muti Embroidered Georgatte Saree With Blouse Piece,600850,34,2015-12-22 04:37:38,,,,,,,Lake Joslyn,04206,,SHPR7,77,10
600,687890,50,Hellerbury,94348,,DEL,2015-12-22 19:50:48,1,2015-12-15 05:48:17,True,66,2015-12-20 17:06:35,2015-12-30 03:03:35,84,2015-12-05 23:54:55,91322f7a-9a4d-458d-ae80-0f751222ede0,64296,Sports,14703db1-87ef-4691-9c9a-4a0d66eff89f,Samsung Galaxy S5 Charcoal Black,126439,8,2015-12-20 22:16:14,,,,,,,Kertzmanntown,60057,2015-12-13 04:32:48,SHPR6,451,96
601,332284,15,Juleport,89615,,RTN,,4,,True,24,,2015-12-19 14:45:44,47,2015-12-02 22:14:05,8db80c73-f5a7-4e21-a93c-c34410e1f261,399730,Sports,17855772-7726-456b-b528-1e746503d36f,Titan Orion Men's Watches,771202,38,,damaged_product,2015-12-14 05:35:08,2015-12-13 20:57:40,2015-12-29 23:39:33,,,Jastville,34620,,SHPR6,205,59
602,540234,91,Lake Mareli,30295,,SHP,,1,2015-12-20 05:33:03,False,40,,2015-12-20 02:30:17,41,2015-12-06 04:38:40,8b294b96-cf22-45ca-bf58-c27fe95e33ce,543485,Luggage,d09f418d-ac76-451b-9fef-28f061000551,Ishin Prints Georgette Multicolor Saree,836668,19,2015-12-22 07:28:40,,,,,,,Smithamborough,48696,2015-12-07 05:44:19,SHPR7,420,6
603,544972,20,Louville,87151,,ITR,,1,2015-12-19 12:10:49,False,68,2015-12-20 16:44:25,2015-12-09 23:32:31,8,2015-12-07 05:54:10,3e546ba6-9f06-4ee4-a8b2-d04e8b388462,747078,PowerBanks,34066508-7df3-40ac-b841-b868039a85a5,[FREE1]Kingston 8GB Micro SD Card Class 4 With Micro SD Card Reader[FREE Color of Freebie may vary as per availability ],901529,15,2015-12-22 09:12:46,,,,,,,Kuhicville,22347,2015-12-15 18:57:02,SHPR4,610,46
604,472345,57,Kuhicfurt,08514,,ITR,,1,2015-12-16 18:22:15,True,79,2015-12-17 12:23:03,2015-12-13 19:18:01,43,2015-12-03 22:12:05,aad4f541-53dc-4975-9567-593c800b7e96,231718,Furnishing,c2f8d9c9-352a-479c-a624-cc40d88126f6,Badjatya Sons Off White & Royal Blue Embroidered Net Saree With Blouse Piece,567318,26,2015-12-20 03:42:46,,,,,,,West Erastusville,63903,2015-12-13 18:48:59,SHPR2,92,53
605,665323,55,South Morgan,00994,,CTD,,6,,False,44,,2015-12-02 12:14:07,47,2015-12-07 09:16:50,699c629e-b743-4451-afb6-b44649ef78de,597047,ComputersandPeripherals,7c183907-b79c-4684-abd8-01c04e41f42d,Ishin Cotton Blue Saree,774713,29,2015-12-21 13:01:04,,,,,,,Lake Herb,40602,,SHPR6,761,9
606,39455,93,South Dianeview,13455,,DEL,2015-12-22 13:27:55,6,2015-12-19 23:52:04,False,14,2015-12-21 07:58:33,2015-12-04 19:51:45,65,2015-12-07 07:08:55,ce431fc4-6f93-4111-9723-8929b9a8909e,138350,Clothing,7aa521e6-0250-4fd4-bf09-191c1c60fe82,Rexus Vintage Designer Leather Womens Watch with Free Sports Bottle,94253,15,2015-12-21 10:57:31,,,,,,,Port Lanette,81163,2015-12-19 11:03:34,SHPR2,185,57
607,266043,46,Oleyfurt,19380,,ITR,,3,2015-12-15 17:26:47,False,70,2015-12-19 05:04:33,2015-12-25 23:35:26,10,2015-12-08 07:20:37,70415cc2-324a-4f06-b0d9-acb23082bf71,190334,Sports,4c58ea14-905d-4390-8d68-3fb751a7e62d,Fastrack 3121SM02 Men Watch,12324,32,2015-12-22 06:59:26,,,,,,,Fadelmouth,04143,2015-12-12 13:26:26,SHPR1,949,75
608,270994,1,Smithville,68796,,DEL,2015-12-22 04:55:30,1,2015-12-20 21:52:18,True,77,2015-12-21 02:58:32,2015-12-04 08:17:08,5,2015-12-09 04:31:32,c1334e1e-1c59-4001-b713-9eeb2a5048b7,938326,Luggage,0efe900b-94fd-44fe-b3d3-99e4feabacc1,Vardhaman Fashion Multicolour Printed Art Silk Saree With Blouse Piece,497320,20,2015-12-21 07:16:41,,,,,,,Cummingsport,65713,2015-12-15 22:35:42,SHPR4,164,92
609,848858,42,North Paytenstad,12945,,DEL,2015-12-20 12:43:32,1,2015-12-16 05:18:14,True,8,2015-12-17 16:22:44,2015-12-19 04:48:58,20,2015-12-07 07:17:48,a41b7d7d-59e9-44f7-b6bf-7d6b05c6c96b,264787,Sports,e934d0e6-5888-4ef9-8426-06777e5966b3,Timex Fashion EL04 Men's watch,333740,15,2015-12-22 21:22:16,,,,,,,Goodwinmouth,11567,2015-12-07 15:37:07,SHPR1,201,63
610,434148,45,South Channing,40948,,ITR,,6,2015-12-16 15:13:34,False,80,2015-12-19 01:42:26,2015-12-15 20:14:19,2,2015-12-09 06:17:25,4d127d08-6c86-4f79-aaaf-caa70e2898b5,677949,Fitness,949f5800-cc3d-42c6-bfc2-210e4c560567,Samsung Galaxy A7 (Color: White),787953,15,2015-12-21 01:11:33,,,,,,,Port Berlin,31496,2015-12-15 12:35:28,SHPR3,697,98
611,227094,52,Port Flavia,62003,,CTD,,1,,True,89,,2015-12-19 23:47:57,20,2015-12-08 05:11:39,0a5e8319-0fa5-42c7-a529-e11fa392bd79,592463,Furnishing,328c9c75-0312-4fae-aed9-f908a22f25d9,Micromax Canvas P650 Tab White,778432,6,2015-12-21 19:45:54,,,,,,,Port Deedee,67006,,SHPR7,695,68
